time_bucket_utc,open_usd,mid_usd,bid_usd,ask_usd
2026-04-18 22:15:00+00:00,75638.313585,75651.43949118406,75635.59,75660.36
2026-04-18 22:30:00+00:00,75745.0975258197,75746.11311299959,75741.44145,75754.55
2026-04-18 22:45:00+00:00,75805.77142080915,75808.66867185132,75801.76,75820.71067
2026-04-18 23:00:00+00:00,75842.55,75845.11330907812,75836.9,75849.88923
2026-04-18 23:15:00+00:00,75848.55,75865.90107407968,75848.55,75874.11852
2026-04-18 23:30:00+00:00,75837.1,75827.9990018677,75814.6,75838.00200824892
2026-04-18 23:45:00+00:00,75772.99715051538,75771.47278430851,75763.71,75777.15
2026-04-19 00:00:00+00:00,75717.41,75715.14169075788,75708.27,75726.37
2026-04-19 00:15:00+00:00,75800.78029,75779.64587384569,75768.38,75800.78029
2026-04-19 00:30:00+00:00,75642.65473,75643.30277644067,75642.46383,75645.28413
2026-04-19 00:45:00+00:00,75605.68542,75614.84485359899,75603.81,75635.6811
2026-04-19 01:00:00+00:00,75699.51139159212,75748.39961611886,75698.4035544395,75810.61581
2026-04-19 01:15:00+00:00,75702.52,75665.66672174886,75646.65469492887,75702.52
2026-04-19 01:30:00+00:00,75573.17407,75547.47771096845,75515.53350754746,75573.17461
2026-04-19 01:45:00+00:00,75570.45159,75578.25079629765,75570.44014,75579.38444
2026-04-19 02:00:00+00:00,75642.17372,75637.67974167972,75616.81592,75646.79203190898
2026-04-19 02:15:00+00:00,75655.21668,75673.54435082644,75655.21668,75680.54530514499
2026-04-19 02:30:00+00:00,75510.52798,75493.91730018568,75471.15993723401,75511.89998107388
2026-04-19 02:45:00+00:00,75671.00739937491,75691.04988346722,75671.00739937491,75702.35738
2026-04-19 03:00:00+00:00,75519.98901368122,75518.43829067894,75517.1249,75524.02628
2026-04-19 03:15:00+00:00,75565.12,75568.28170725591,75555.04,75584.11686
2026-04-19 03:30:00+00:00,75550.43169,75546.10497137265,75519.63869355262,75560.44862
2026-04-19 03:45:00+00:00,75629.40396,75633.4827715,75629.40396,75637.60924
2026-04-19 04:00:00+00:00,75541.7,75559.07957659395,75541.7,75571.73908
2026-04-19 04:15:00+00:00,75728.36,75722.28869284084,75715.60700140985,75728.36
2026-04-19 04:30:00+00:00,75709.11802,75698.28056397034,75687.07,75709.29795
2026-04-19 04:45:00+00:00,75561.47166,75596.5056179413,75561.47166,75625.64086
2026-04-19 05:00:00+00:00,75692.66046,75691.06255575942,75669.74,75699.56178
2026-04-19 05:15:00+00:00,75582.57987,75564.65692376862,75539.64,75582.57987
2026-04-19 05:30:00+00:00,75586.76675,75617.25932348556,75586.5489334168,75671.85684
2026-04-19 05:45:00+00:00,75627.53571,75624.26803030049,75621.64,75627.61271
2026-04-19 06:00:00+00:00,75576.17239,75562.94010281985,75560.26,75576.17239
2026-04-19 06:15:00+00:00,75426.81583,75379.29555445898,75331.71,75427.19095
2026-04-19 06:30:00+00:00,75435.3668551344,75450.91663276822,75435.3668551344,75461.5846
2026-04-19 06:45:00+00:00,75454.54956,75446.33030493624,75435.7,75454.81526
2026-04-19 07:00:00+00:00,75418.9691,75420.24337938809,75413.67,75424.23689
2026-04-19 07:15:00+00:00,75265.5873430144,75264.63317652438,75259.78154882726,75270.44
2026-04-19 07:30:00+00:00,75013.8935,75042.37053535916,75013.8935,75061.0819982777
2026-04-19 07:45:00+00:00,75215.7166592253,75215.5217704282,75211.73,75219.08017
2026-04-19 08:00:00+00:00,75280.8,75231.45392129554,75204.2704,75280.8
2026-04-19 08:15:00+00:00,75294.08614,75296.14577224104,75290.76,75301.07592
2026-04-19 08:30:00+00:00,75169.20008,75160.46635595342,75127.78969278345,75184.08932458745
2026-04-19 08:45:00+00:00,75255.92,75254.16678533333,75236.55,75261.53036
2026-04-19 09:00:00+00:00,75279.546912435,75284.2678228781,75274.48,75292.67076
2026-04-19 09:15:00+00:00,75201.462,75198.50329240099,75193.9044481301,75203.17275
2026-04-19 09:30:00+00:00,75116.9143,75137.26717133126,75116.87252,75152.06934
2026-04-19 09:45:00+00:00,75088.9037,75088.42120080434,75082.72,75090.96096
2026-04-19 10:00:00+00:00,75042.27284,75005.24410052909,74987.31,75042.27284
2026-04-19 10:15:00+00:00,75062.96123,75035.27086794766,75024.58022,75063.06247
2026-04-19 10:30:00+00:00,75109.541,75112.94338677227,75105.43193,75124.07493
2026-04-19 10:45:00+00:00,75113.79485,75115.63944214725,75112.14,75120.54851
2026-04-19 11:00:00+00:00,75240.84036,75249.35550169517,75235.7,75268.45428
2026-04-19 11:15:00+00:00,75445.05567456261,75482.24646047087,75435.8049,75516.46527
2026-04-19 11:30:00+00:00,75402.80183285869,75409.04947346532,75398.11412238615,75432.83153670921
2026-04-19 11:45:00+00:00,75541.21306590002,75535.3511090391,75522.55,75545.44316482729
2026-04-19 12:00:00+00:00,75624.60961,75616.76852948201,75588.48486,75640.30642
2026-04-19 12:15:00+00:00,75686.37966,75687.03757399612,75663.69967,75706.63803
2026-04-19 12:30:00+00:00,75542.64711,75543.47683074977,75520.05226,75550.49019
